shape_name;file_name;0;10;11;12;20;30;40;50;60;61;62;70;71;72;80;81;82;90;100;160;170;110;130;180;190;120;121;122;140;150;151;152;153;200;201;202;210;220
Архангельская область;data\netcdf\ESACCI-LC-L4-LCCS-Map-300m-P1Y-2009-v2.0.7cds.nc;0.0;0.07195180725582934;0.028034622199958337;0.0;0.0;0.07612907765534503;0.2014527742269118;0.0;5.05456419844715;0.00018987592725071384;0.0;18.198518632692277;0.0;0.0;0.0029430768723860646;0.0;0.0;7.5631993646974855;0.9953351952343377;0.015553072276271708;0.0;0.16675574081489164;1.1432764654931216;6.8078003264749025;0.06284893191998628;0.22240055667154202;1.1169172191218462e-05;0.008170249457876304;2.9024322547822208;3.6045934337553605;0.0;0.06674138842862593;0.0;5.136456568953164;0.00040209019888386464;0.0;37.92495209821276;9.745287028179263
Кировская область;data\netcdf\ESACCI-LC-L4-LCCS-Map-300m-P1Y-2009-v2.0.7cds.nc;0.0;6.316475072984133;2.6640035310104047;0.0;0.0;9.478225435838434;3.7111977332764665;0.0;40.58657587870252;0.2139517891444573;0.0;8.510834383048504;0.0;0.0;0.000826547379348879;0.0;0.0;24.457784919147134;1.3149955531750992;0.01243953805920063;0.0;0.01954784552160099;1.069882927829189;0.8756442936822024;0.2546592475773896;0.0037194632070699555;0.0;0.0012398210690233186;0.0;0.025457659283945472;0.0;0.014877852828279822;0.0;0.00491795690712583;0.0;0.0;0.46274255032846995;0.0
