shape_name;file_name;0;10;11;12;20;30;40;50;60;61;62;70;71;72;80;81;82;90;100;160;170;110;130;180;190;120;121;122;140;150;151;152;153;200;201;202;210;220
"0    Республика Коми
Name: name, dtype: object";..\..\storage\C3S-LC-L4-LCCS-Map-300m-P1Y-2018-v2.1.1.nc;0.0;0.0401279757063066;0.04782017525361162;0.0;0.0;0.031160437591759106;0.13041592104549646;0.0;3.28633660502865;0.00040168143850156755;0.0;53.799795945829246;0.0;0.0;0.16258056223350947;0.0;0.0;13.385401289799098;5.896020742829484;0.8571881897623451;0.0;0.19843063061977437;0.3137533716135744;11.670934531950746;0.05197757814210285;2.088622975776601;4.0168143850156754e-05;3.862146947120647;0.019401213479625715;2.1642696326824087;0.0;0.3652288479575503;0.000421765510426646;0.6194429883492298;0.002440214738897023;0.0;1.0053283042817234;0.0003113031148387149
